lam    median_flux   err    ngals
      7377.00 -2.49916e-06  1.44307e-05      511.000
      7377.50  2.42728e-05  1.90408e-05      511.000
      7378.00  4.87468e-05  1.36671e-05      511.000
      7378.50  6.94394e-05  1.23360e-05      511.000
      7379.00  9.82391e-05  1.44027e-05      511.000
      7379.50  9.54707e-05  1.70730e-05      511.000
      7380.00  0.000105773  1.73983e-05      511.000
      7380.50  0.000103196  1.52455e-05      511.000
      7381.00  8.98584e-05  1.14910e-05      511.000
      7381.50  7.26449e-05  1.42007e-05      511.000
      7382.00  4.91109e-05  1.94399e-05      511.000
      7382.50  8.59541e-06  1.43976e-05      511.000
      7383.00  4.33956e-06  1.57497e-05      511.000
      7383.50 -1.42656e-05  1.45570e-05      511.000
      7384.00 -2.73290e-07  1.13502e-05      511.000
      7384.50 -2.32205e-07  1.31998e-05      511.000
      7385.00 -8.45449e-07  1.49957e-05      511.000
      7385.50 -1.67208e-05  1.44547e-05      511.000
      7386.00 -2.26118e-05  1.22620e-05      511.000
      7386.50 -2.81665e-05  1.20739e-05      511.000
      7387.00 -1.57333e-05  1.21914e-05      511.000
      7387.50 -1.83247e-05  1.86633e-05      511.000
      7388.00 -2.57959e-05  1.57508e-05      511.000
      7388.50 -3.63608e-05  1.57720e-05      511.000
      7389.00 -3.45781e-05  1.54937e-05      511.000
      7389.50 -4.60647e-05  1.32203e-05      511.000
      7390.00 -4.87107e-05  1.23694e-05      511.000
      7390.50 -3.76708e-05  1.60308e-05      511.000
      7391.00 -2.35741e-05  1.21777e-05      511.000
      7391.50 -2.98829e-05  1.07814e-05      511.000
      7392.00 -3.72148e-05  1.41294e-05      511.000
      7392.50 -2.19829e-05  1.54009e-05      511.000
      7393.00 -1.05994e-05  1.58083e-05      511.000
      7393.50 -1.40966e-05  1.81489e-05      511.000
      7394.00 -2.25923e-05  1.71216e-05      511.000
      7394.50 -2.45880e-05  1.35807e-05      511.000
      7395.00 -3.10041e-05  1.27312e-05      511.000
      7395.50 -3.48018e-05  1.37852e-05      511.000
      7396.00 -1.68324e-05  1.47018e-05      511.000
      7396.50 -2.64437e-05  1.37900e-05      511.000
      7397.00 -3.06770e-05  1.34088e-05      511.000
      7397.50 -2.24907e-05  1.47587e-05      511.000
      7398.00 -2.21974e-05  1.73370e-05      511.000
      7398.50 -1.85439e-05  1.70292e-05      511.000
      7399.00 -1.79009e-05  1.23472e-05      511.000
      7399.50 -2.38638e-05  1.76825e-05      511.000
      7400.00 -1.73747e-05  1.49695e-05      511.000
      7400.50 -4.61010e-06  1.64192e-05      511.000
      7401.00  1.25649e-05  1.46352e-05      511.000
      7401.50  1.00436e-05  1.17692e-05      511.000
      7402.00  1.19394e-06  1.13454e-05      511.000
      7402.50  1.01970e-05  1.34058e-05      511.000
      7403.00  1.00821e-05  9.83876e-06      511.000
      7403.50  1.05425e-05  1.13092e-05      511.000
      7404.00 -5.03891e-07  1.27117e-05      511.000
      7404.50 -2.19326e-05  1.44521e-05      511.000
      7405.00 -2.61513e-05  1.06949e-05      511.000
      7405.50 -3.15069e-05  1.55795e-05      511.000
      7406.00 -1.40953e-05  1.32577e-05      511.000
      7406.50 -1.84167e-05  1.31661e-05      511.000
      7407.00 -1.18532e-05  1.32791e-05      511.000
      7407.50 -2.12336e-05  1.17680e-05      511.000
      7408.00 -2.45294e-06  1.37233e-05      511.000
      7408.50  1.41113e-05  1.50928e-05      511.000
      7409.00  8.51971e-06  1.39114e-05      511.000
      7409.50 -1.28592e-05  1.30675e-05      511.000
      7410.00 -2.61683e-05  1.12957e-05      511.000
      7410.50 -2.90284e-05  1.31445e-05      511.000
      7411.00 -3.29336e-05  1.17195e-05      511.000
      7411.50 -1.48763e-05  1.25084e-05      511.000
      7412.00 -5.84237e-06  1.18629e-05      511.000
      7412.50  9.04320e-06  1.77933e-05      511.000
      7413.00  2.04782e-05  1.62942e-05      511.000
      7413.50  2.25989e-05  1.45892e-05      511.000
      7414.00  1.88647e-05  1.22183e-05      511.000
      7414.50  2.76680e-05  1.33628e-05      511.000
      7415.00  1.46963e-05  1.47573e-05      511.000
      7415.50  8.25108e-08  1.15409e-05      511.000
      7416.00 -5.10626e-06  9.44174e-06      511.000
      7416.50  1.36870e-06  1.25012e-05      511.000
      7417.00 -1.81145e-05  1.36288e-05      511.000
      7417.50 -2.58422e-05  1.22857e-05      511.000
      7418.00 -4.76453e-05  1.62849e-05      511.000
      7418.50 -4.22434e-05  2.05858e-05      511.000
      7419.00 -5.33700e-05  1.25105e-05      511.000
      7419.50 -4.65709e-05  1.01161e-05      511.000
      7420.00 -3.97377e-05  1.23588e-05      511.000
      7420.50 -3.82114e-05  9.46167e-06      511.000
      7421.00 -3.24863e-05  1.12339e-05      511.000
      7421.50 -2.53236e-05  1.16564e-05      511.000
      7422.00 -2.29760e-05  1.43709e-05      511.000
      7422.50 -1.59803e-05  1.77714e-05      511.000
      7423.00  6.75381e-06  1.23831e-05      511.000
      7423.50  1.10905e-06  1.47901e-05      511.000
      7424.00 -1.01051e-05  1.16111e-05      511.000
      7424.50 -1.59794e-05  1.04848e-05      511.000
      7425.00 -1.14957e-05  1.52046e-05      511.000
      7425.50 -2.22829e-05  1.14955e-05      511.000
      7426.00 -1.14851e-05  1.73455e-05      511.000
      7426.50 -1.14172e-05  1.37963e-05      511.000
      7427.00 -2.76942e-06  1.30250e-05      511.000
      7427.50 -3.05929e-06  1.42521e-05      511.000
      7428.00  2.32217e-05  1.52820e-05      511.000
      7428.50  1.90816e-05  1.69277e-05      511.000
      7429.00  6.44461e-06  1.08970e-05      511.000
      7429.50  1.88702e-05  1.22468e-05      511.000
      7430.00  2.01014e-05  1.51470e-05      511.000
      7430.50  7.15546e-07  1.67849e-05      511.000
      7431.00  9.73536e-07  1.50524e-05      511.000
      7431.50 -4.62648e-06  1.12770e-05      511.000
      7432.00 -1.59751e-05  1.30919e-05      511.000
      7432.50 -1.36468e-05  1.12492e-05      511.000
      7433.00 -1.77391e-05  1.42632e-05      511.000
      7433.50 -1.14607e-05  1.34874e-05      511.000
      7434.00 -5.10350e-06  1.49672e-05      511.000
      7434.50 -1.21118e-05  1.46777e-05      511.000
      7435.00 -9.06241e-06  1.57978e-05      511.000
      7435.50 -8.99942e-06  1.78815e-05      511.000
      7436.00 -5.99223e-06  1.42379e-05      511.000
      7436.50  6.85550e-06  1.41572e-05      511.000
      7437.00  1.48315e-05  1.39970e-05      511.000
      7437.50  1.95618e-05  1.29988e-05      511.000
      7438.00  1.66330e-05  1.05780e-05      511.000
      7438.50  1.03426e-05  1.80995e-05      511.000
      7439.00  1.94115e-05  1.69954e-05      511.000
      7439.50  1.30079e-05  1.59222e-05      511.000
      7440.00 -1.35150e-05  1.41798e-05      511.000
      7440.50 -6.32007e-06  1.62880e-05      511.000
      7441.00 -1.51005e-05  1.17297e-05      511.000
      7441.50  4.61337e-06  1.14082e-05      511.000
      7442.00  5.93605e-06  9.60127e-06      511.000
      7442.50  3.26797e-06  1.23275e-05      511.000
      7443.00  9.79590e-06  1.57676e-05      511.000
      7443.50  1.78891e-05  1.48287e-05      511.000
      7444.00  2.27196e-05  1.26879e-05      511.000
      7444.50  1.69110e-05  1.22305e-05      511.000
      7445.00  1.90129e-05  1.49453e-05      511.000
      7445.50  1.05373e-05  1.39455e-05      511.000
      7446.00 -2.89505e-06  1.77654e-05      511.000
      7446.50 -6.36473e-06  1.34226e-05      511.000
      7447.00 -6.34009e-06  1.29756e-05      511.000
      7447.50 -2.12425e-05  1.81923e-05      511.000
      7448.00 -2.61005e-05  1.30042e-05      511.000
      7448.50 -3.10654e-05  1.37050e-05      511.000
      7449.00 -3.26688e-05  1.35461e-05      511.000
      7449.50 -2.75143e-05  1.26042e-05      511.000
      7450.00 -1.82026e-05  1.31669e-05      511.000
      7450.50 -2.18250e-05  1.47257e-05      511.000
      7451.00 -2.35717e-05  1.64837e-05      511.000
      7451.50 -1.53652e-05  1.40408e-05      511.000
      7452.00 -3.07884e-06  1.50839e-05      511.000
      7452.50 -9.27669e-06  1.61729e-05      511.000
      7453.00 -1.50224e-05  1.68579e-05      511.000
      7453.50 -1.80391e-05  1.54297e-05      511.000
      7454.00 -2.82563e-06  1.34759e-05      511.000
      7454.50 -7.61239e-06  1.77932e-05      511.000
      7455.00 -7.73725e-06  1.58867e-05      511.000
      7455.50 -2.12847e-06  1.50145e-05      511.000
      7456.00  1.17731e-05  1.09337e-05      511.000
      7456.50  3.27721e-05  1.39731e-05      511.000
      7457.00  4.24858e-05  1.65281e-05      511.000
      7457.50  3.71065e-05  1.44242e-05      511.000
      7458.00  3.35852e-05  1.14040e-05      511.000
      7458.50  2.65660e-05  1.19063e-05      511.000
      7459.00  1.55889e-05  1.34292e-05      511.000
      7459.50  1.72789e-05  1.51238e-05      511.000
      7460.00  3.11490e-06  1.17622e-05      511.000
      7460.50 -2.66782e-06  1.38799e-05      511.000
      7461.00 -2.14235e-05  1.37351e-05      511.000
      7461.50 -2.15130e-05  1.38708e-05      511.000
      7462.00 -3.21160e-05  1.18942e-05      511.000
      7462.50 -3.09535e-05  1.51889e-05      511.000
      7463.00 -4.17294e-05  1.66832e-05      511.000
      7463.50 -4.84725e-05  1.53366e-05      511.000
      7464.00 -3.80084e-05  1.32166e-05      511.000
      7464.50 -2.07559e-05  8.04604e-06      511.000
      7465.00 -1.49953e-05  1.18334e-05      511.000
      7465.50 -7.31327e-06  1.62210e-05      511.000
      7466.00  6.56623e-06  1.17749e-05      511.000
      7466.50 -4.00922e-06  1.46934e-05      511.000
      7467.00 -3.02739e-06  1.16313e-05      511.000
      7467.50  1.37693e-05  1.30500e-05      511.000
      7468.00  2.17397e-05  1.22884e-05      511.000
      7468.50  4.52257e-05  1.57983e-05      511.000
      7469.00  5.49610e-05  1.46067e-05      511.000
      7469.50  7.83652e-05  1.79613e-05      511.000
      7470.00  9.40732e-05  1.31661e-05      511.000
      7470.50  0.000102286  1.68628e-05      511.000
      7471.00  9.22445e-05  1.73816e-05      511.000
      7471.50  9.30212e-05  9.80245e-06      511.000
      7472.00  6.91928e-05  1.36571e-05      511.000
      7472.50  3.72874e-05  1.17236e-05      511.000
      7473.00  1.82769e-05  1.78036e-05      511.000
      7473.50  1.32836e-05  1.53386e-05      511.000
      7474.00  5.69759e-06  1.77145e-05      511.000
      7474.50 -2.88311e-06  1.62679e-05      511.000
      7475.00 -1.41998e-05  9.56919e-06      511.000
      7475.50 -1.86423e-06  1.42037e-05      511.000
      7476.00  1.34876e-05  1.39525e-05      511.000
      7476.50  1.73028e-05  1.21309e-05      511.000
      7477.00  8.84849e-06  1.30366e-05      511.000
      7477.50  1.23499e-05  1.17323e-05      511.000
      7478.00  1.01752e-05  1.47737e-05      511.000
      7478.50  1.29989e-05  1.07209e-05      511.000
      7479.00  3.26110e-06  1.21885e-05      511.000
      7479.50  4.30746e-07  1.38149e-05      511.000
      7480.00  3.47914e-06  1.05533e-05      511.000
      7480.50  3.65920e-06  1.42352e-05      511.000
      7481.00 -2.05868e-06  1.05289e-05      511.000
      7481.50 -1.64496e-05  1.68235e-05      511.000
      7482.00 -1.30681e-05  1.58389e-05      511.000
      7482.50 -2.40218e-05  1.42494e-05      511.000
      7483.00 -1.95513e-05  1.23285e-05      511.000
      7483.50 -1.47068e-05  1.29014e-05      511.000
      7484.00  1.41384e-06  1.16916e-05      511.000
      7484.50  2.96809e-06  1.55789e-05      511.000
      7485.00 -5.56455e-06  1.41340e-05      511.000
      7485.50 -7.76044e-06  1.38980e-05      511.000
      7486.00 -1.35445e-05  1.38720e-05      511.000
      7486.50 -1.80982e-05  1.10814e-05      511.000
      7487.00 -1.42201e-05  8.48615e-06      511.000
      7487.50  2.47242e-06  1.20952e-05      511.000
      7488.00  4.97677e-07  1.19183e-05      511.000
      7488.50  1.39698e-05  1.47802e-05      511.000
      7489.00  9.64236e-06  1.33203e-05      511.000
      7489.50  4.34703e-06  1.00394e-05      511.000
      7490.00 -1.46482e-06  1.47547e-05      511.000
      7490.50 -9.86877e-06  1.15410e-05      511.000
      7491.00 -1.85235e-05  1.49418e-05      511.000
      7491.50 -9.47794e-06  1.07876e-05      511.000
      7492.00 -1.46277e-05  1.17352e-05      511.000
      7492.50 -1.36007e-05  1.72057e-05      511.000
      7493.00 -1.54137e-05  9.20694e-06      511.000
      7493.50 -1.95059e-05  1.34052e-05      511.000
      7494.00 -3.05117e-05  1.62256e-05      511.000
      7494.50 -4.04850e-05  1.29804e-05      511.000
      7495.00 -4.52943e-05  1.49673e-05      511.000
      7495.50 -4.35102e-05  1.06403e-05      511.000
      7496.00 -4.82002e-05  1.19009e-05      511.000
      7496.50 -3.72639e-05  1.11700e-05      511.000
      7497.00 -1.60683e-05  1.17215e-05      511.000
      7497.50 -2.10643e-05  1.44748e-05      511.000
      7498.00 -1.68480e-05  1.21288e-05      511.000
      7498.50 -1.40835e-05  1.51845e-05      511.000
      7499.00  1.24467e-05  1.53343e-05      511.000
      7499.50  2.48112e-05  1.15388e-05      511.000
      7500.00  3.02972e-05  1.66248e-05      511.000
      7500.50  2.57282e-05  1.17545e-05      511.000
      7501.00  2.49965e-05  1.36678e-05      511.000
      7501.50  2.98754e-05  1.43982e-05      511.000
      7502.00  4.47669e-05  1.26051e-05      511.000
      7502.50  4.52043e-05  1.34745e-05      511.000
      7503.00  4.96022e-05  1.39829e-05      511.000
      7503.50  3.86550e-05  1.14465e-05      511.000
      7504.00  2.78966e-05  1.16345e-05      511.000
      7504.50  2.42710e-05  1.19991e-05      511.000
      7505.00  1.93168e-05  1.37149e-05      511.000
      7505.50  8.89251e-06  1.08067e-05      511.000
      7506.00  2.46663e-05  8.65283e-06      511.000
      7506.50  2.99308e-05  1.37290e-05      511.000
      7507.00  9.15476e-06  1.19259e-05      511.000
      7507.50  3.01798e-06  1.28488e-05      511.000
      7508.00 -5.59659e-06  1.26223e-05      511.000
      7508.50 -3.29825e-06  1.42867e-05      511.000
      7509.00 -1.29796e-05  1.16671e-05      511.000
      7509.50 -7.33023e-06  1.65636e-05      511.000
      7510.00 -2.69969e-05  1.19856e-05      511.000
      7510.50 -2.32463e-05  1.55885e-05      511.000
      7511.00 -4.71278e-06  1.46910e-05      511.000
      7511.50  4.89450e-06  1.28345e-05      511.000
      7512.00  1.46604e-05  1.54089e-05      511.000
      7512.50  5.09197e-06  1.31343e-05      511.000
      7513.00  1.46817e-05  1.10401e-05      511.000
      7513.50  1.07144e-05  1.34752e-05      511.000
      7514.00  2.22352e-06  1.67459e-05      511.000
      7514.50  5.63293e-06  1.05457e-05      511.000
      7515.00  8.85973e-06  8.63212e-06      511.000
      7515.50  2.30709e-05  1.21375e-05      511.000
      7516.00  2.01040e-05  1.37473e-05      511.000
      7516.50  2.68410e-05  1.40354e-05      511.000
      7517.00  9.91518e-06  1.54167e-05      511.000
      7517.50  1.01265e-05  1.26376e-05      511.000
      7518.00 -5.81306e-06  1.33149e-05      511.000
      7518.50 -9.35005e-06  1.67893e-05      511.000
      7519.00 -6.79768e-06  1.69114e-05      511.000
      7519.50 -5.20383e-06  1.04131e-05      511.000
      7520.00  1.30252e-05  1.48238e-05      511.000
      7520.50  2.41581e-05  1.61821e-05      511.000
      7521.00  2.05577e-05  1.59770e-05      511.000
      7521.50  2.09579e-05  1.03841e-05      511.000
      7522.00  1.91198e-05  1.57312e-05      511.000
      7522.50  9.09798e-06  1.61066e-05      511.000
      7523.00  1.70394e-06  9.76479e-06      511.000
      7523.50 -4.62196e-06  1.54937e-05      511.000
      7524.00 -1.33876e-05  1.10253e-05      511.000
      7524.50 -1.21972e-05  1.05986e-05      511.000
      7525.00 -8.62498e-06  1.16773e-05      511.000
      7525.50  9.53314e-06  1.24844e-05      511.000
      7526.00 -5.93768e-07  1.34533e-05      511.000
      7526.50 -1.40435e-06  1.20609e-05      511.000
      7527.00 -1.35356e-05  1.78491e-05      511.000
      7527.50 -6.16616e-06  1.07022e-05      511.000
      7528.00 -1.45335e-06  1.26046e-05      511.000
      7528.50 -9.51130e-06  1.29167e-05      511.000
      7529.00  2.86187e-06  1.28328e-05      511.000
      7529.50  1.45188e-05  1.47651e-05      511.000
      7530.00  2.58385e-05  1.46746e-05      511.000
      7530.50  2.86725e-05  1.23965e-05      511.000
      7531.00  4.12006e-05  1.29744e-05      511.000
      7531.50  4.81487e-05  1.60282e-05      511.000
      7532.00  5.43150e-05  1.39355e-05      511.000
      7532.50  6.46103e-05  1.16671e-05      511.000
      7533.00  4.56992e-05  1.62084e-05      511.000
      7533.50  4.29565e-05  1.12923e-05      511.000
      7534.00  4.11729e-05  1.71973e-05      511.000
      7534.50  4.41848e-05  1.71184e-05      511.000
      7535.00  4.04530e-05  1.07670e-05      511.000
      7535.50  3.83645e-05  1.09242e-05      511.000
      7536.00  3.53232e-05  1.44656e-05      511.000
      7536.50  3.59377e-05  1.23624e-05      511.000
      7537.00  3.66760e-05  1.24953e-05      511.000
      7537.50  3.12927e-05  1.50073e-05      511.000
      7538.00  1.60303e-05  1.24602e-05      511.000
      7538.50  1.29764e-05  1.24041e-05      511.000
      7539.00  9.56082e-06  1.05620e-05      511.000
      7539.50  2.02330e-05  1.25837e-05      511.000
      7540.00  1.39621e-05  1.01663e-05      511.000
      7540.50  1.54651e-05  1.27739e-05      511.000
      7541.00  2.47582e-05  1.50078e-05      511.000
      7541.50  2.44551e-05  1.45956e-05      511.000
      7542.00  2.37191e-05  1.27080e-05      511.000
      7542.50  1.09839e-05  1.09443e-05      511.000
      7543.00  8.37939e-06  1.15930e-05      511.000
      7543.50 -8.47658e-06  9.68857e-06      511.000
      7544.00  4.58966e-07  7.43153e-06      511.000
      7544.50 -6.59657e-07  1.63428e-05      511.000
      7545.00  2.46595e-07  1.55204e-05      511.000
      7545.50  1.00338e-05  1.53914e-05      511.000
      7546.00  1.55245e-05  1.51367e-05      511.000
      7546.50  1.60609e-05  1.24169e-05      511.000
      7547.00  2.02009e-05  1.32321e-05      511.000
      7547.50  2.27679e-05  1.33064e-05      511.000
      7548.00  1.53257e-05  1.42116e-05      511.000
      7548.50  1.30061e-05  9.13227e-06      511.000
      7549.00 -4.44454e-06  1.08759e-05      511.000
      7549.50 -8.33209e-06  8.83417e-06      511.000
      7550.00 -1.59873e-05  9.76257e-06      511.000
      7550.50 -1.03698e-05  1.03286e-05      511.000
      7551.00 -1.35894e-06  1.05275e-05      511.000
      7551.50  1.03390e-05  1.23727e-05      511.000
      7552.00  6.72533e-06  1.00178e-05      511.000
      7552.50  1.47086e-05  1.21390e-05      511.000
      7553.00  2.51282e-05  1.00347e-05      511.000
      7553.50  1.68281e-05  1.60947e-05      511.000
      7554.00  1.25988e-05  1.85983e-05      511.000
      7554.50  2.26962e-06  1.59126e-05      511.000
      7555.00 -1.29606e-05  1.47534e-05      511.000
      7555.50 -1.40478e-05  1.08460e-05      511.000
      7556.00 -1.46584e-07  1.33438e-05      511.000
      7556.50 -2.58694e-06  1.24124e-05      511.000
      7557.00 -3.47954e-06  1.46609e-05      511.000
      7557.50  1.13799e-05  1.09939e-05      511.000
      7558.00  6.25888e-06  1.34701e-05      511.000
      7558.50  1.10767e-05  1.64761e-05      511.000
      7559.00  5.01327e-06  1.31461e-05      511.000
      7559.50  1.42785e-05  1.23498e-05      511.000
      7560.00  7.56846e-06  1.54231e-05      511.000
      7560.50  1.05619e-05  1.45815e-05      511.000
      7561.00  3.06824e-06  1.27243e-05      511.000
      7561.50  1.66339e-06  1.15455e-05      511.000
      7562.00  4.61641e-06  1.19005e-05      511.000
      7562.50  1.81150e-05  1.19033e-05      511.000
      7563.00  2.03536e-05  1.17362e-05      511.000
      7563.50  2.73302e-05  1.13055e-05      511.000
      7564.00  4.30074e-05  1.34009e-05      511.000
      7564.50  4.48613e-05  1.45143e-05      511.000
      7565.00  4.23242e-05  1.05428e-05      511.000
      7565.50  3.38375e-05  1.31530e-05      511.000
      7566.00  1.97656e-05  1.14507e-05      511.000
      7566.50  1.16952e-05  1.31924e-05      511.000
      7567.00 -5.11314e-07  1.22108e-05      511.000
      7567.50 -5.18632e-06  1.29234e-05      511.000
      7568.00 -2.85940e-06  9.53454e-06      511.000
      7568.50  1.79226e-06  1.25486e-05      511.000
      7569.00  1.10598e-05  1.15323e-05      511.000
      7569.50  5.96747e-08  1.43303e-05      511.000
      7570.00 -4.79163e-06  1.73997e-05      511.000
      7570.50 -7.30319e-06  1.27305e-05      511.000
      7571.00 -7.98932e-06  1.53789e-05      511.000
      7571.50 -2.28320e-05  9.03154e-06      511.000
      7572.00 -2.73553e-05  1.05004e-05      511.000
      7572.50 -2.50167e-05  1.55405e-05      511.000
      7573.00 -2.14458e-05  1.59949e-05      511.000
      7573.50 -1.48212e-05  1.31159e-05      511.000
      7574.00 -1.10397e-05  1.09494e-05      511.000
      7574.50 -5.05072e-07  1.27399e-05      511.000
      7575.00  8.06522e-06  1.41906e-05      511.000
      7575.50  8.81110e-06  9.32060e-06      511.000
      7576.00  6.07478e-06  1.19161e-05      511.000
      7576.50  1.55641e-05  9.72309e-06      511.000
      7577.00  1.53131e-05  1.15185e-05      511.000
      7577.50  2.66168e-05  1.15256e-05      511.000
      7578.00  2.83578e-05  1.79341e-05      511.000
      7578.50  4.21092e-05  1.44580e-05      511.000
      7579.00  4.82795e-05  8.80711e-06      511.000
      7579.50  5.98320e-05  1.37396e-05      511.000
      7580.00  5.14548e-05  1.03001e-05      511.000
      7580.50  3.81054e-05  1.14790e-05      511.000
      7581.00  1.95545e-05  1.34512e-05      511.000
      7581.50  1.91053e-05  1.21714e-05      511.000
      7582.00  2.02564e-05  1.51380e-05      511.000
      7582.50  1.96791e-05  1.13640e-05      511.000
      7583.00  1.83023e-05  1.30460e-05      511.000
      7583.50 -1.88666e-06  1.18045e-05      511.000
      7584.00 -7.65658e-06  1.16163e-05      511.000
      7584.50 -8.04512e-06  1.53131e-05      511.000
      7585.00 -8.78530e-06  1.40498e-05      511.000
      7585.50 -1.41914e-05  1.15352e-05      511.000
      7586.00 -2.86611e-05  1.86092e-05      511.000
      7586.50 -2.22142e-05  1.29907e-05      511.000
      7587.00 -2.29230e-05  1.36014e-05      511.000
      7587.50 -2.71141e-05  1.29441e-05      511.000
      7588.00 -1.30146e-05  1.07316e-05      511.000
      7588.50 -2.25692e-06  1.53286e-05      511.000
      7589.00 -8.12118e-06  1.31819e-05      511.000
      7589.50 -5.30787e-06  1.04120e-05      511.000
      7590.00  3.22460e-07  1.16186e-05      511.000
      7590.50 -3.10555e-06  1.34889e-05      511.000
      7591.00 -8.29407e-06  1.03972e-05      511.000
      7591.50 -1.16507e-05  1.20812e-05      511.000
      7592.00 -8.40544e-06  1.34518e-05      511.000
      7592.50 -1.40588e-05  8.37005e-06      511.000
      7593.00 -9.51605e-06  1.11252e-05      511.000
      7593.50  4.22404e-06  1.20529e-05      511.000
      7594.00  1.89259e-05  1.59361e-05      511.000
      7594.50  1.13481e-05  1.52150e-05      511.000
      7595.00  1.27922e-05  1.15935e-05      511.000
      7595.50  1.68143e-05  1.02285e-05      511.000
      7596.00  2.29614e-05  1.19814e-05      511.000
      7596.50  2.09790e-05  1.32066e-05      511.000
      7597.00  1.71066e-05  1.17221e-05      511.000
      7597.50  1.20620e-05  1.40304e-05      511.000
      7598.00  5.70043e-06  1.06951e-05      511.000
      7598.50 -1.03044e-05  1.53395e-05      511.000
      7599.00 -1.27596e-05  1.65712e-05      511.000
      7599.50 -2.25417e-05  1.22582e-05      511.000
      7600.00 -1.57096e-05  1.05576e-05      511.000
      7600.50 -7.45194e-06  1.46423e-05      511.000
      7601.00 -1.49693e-06  1.54827e-05      511.000
      7601.50  4.56163e-06  1.24103e-05      511.000
      7602.00  7.65348e-06  9.76475e-06      511.000
      7602.50 -4.42414e-06  1.28688e-05      511.000
      7603.00  4.89206e-06  1.03688e-05      511.000
      7603.50  1.15397e-05  9.35440e-06      511.000
      7604.00  7.57164e-06  1.22822e-05      511.000
      7604.50  6.68793e-06  8.09779e-06      511.000
      7605.00  2.11596e-06  1.47817e-05      511.000
      7605.50 -1.28647e-06  1.09748e-05      511.000
      7606.00 -5.60812e-06  8.85370e-06      511.000
      7606.50 -6.91625e-06  8.16738e-06      511.000
      7607.00 -1.59756e-05  1.24629e-05      511.000
      7607.50 -1.68750e-06  1.47918e-05      511.000
      7608.00 -5.45827e-06  1.15052e-05      511.000
      7608.50  4.38223e-06  1.03915e-05      511.000
      7609.00  4.67167e-06  1.13608e-05      511.000
      7609.50 -2.10750e-06  1.25562e-05      511.000
      7610.00  9.40487e-06  1.06590e-05      511.000
      7610.50  1.13487e-05  1.01637e-05      511.000
      7611.00  1.38369e-06  1.50165e-05      511.000
      7611.50  1.86434e-05  1.45797e-05      511.000
      7612.00  1.22803e-05  1.08075e-05      511.000
      7612.50  1.80276e-05  1.25533e-05      511.000
      7613.00  1.69256e-05  1.16973e-05      511.000
      7613.50  9.14944e-06  1.16024e-05      511.000
      7614.00  8.75958e-06  1.02440e-05      511.000
      7614.50  2.35314e-06  1.20510e-05      511.000
      7615.00  1.51876e-05  1.24268e-05      511.000
      7615.50 -2.33033e-07  1.32480e-05      511.000
      7616.00 -4.16151e-06  1.38763e-05      511.000
      7616.50 -6.93302e-06  1.57101e-05      511.000
      7617.00 -2.11510e-05  1.33787e-05      511.000
      7617.50 -3.11058e-05  1.63651e-05      511.000
      7618.00 -3.01614e-05  1.20676e-05      511.000
      7618.50 -3.75631e-05  1.53580e-05      511.000
      7619.00 -2.18446e-05  1.59720e-05      511.000
      7619.50 -1.89597e-05  1.60125e-05      511.000
      7620.00 -1.87881e-05  1.15733e-05      511.000
      7620.50 -8.34791e-06  1.22720e-05      511.000
      7621.00 -1.52956e-05  1.37974e-05      511.000
      7621.50 -1.33368e-05  1.32616e-05      511.000
      7622.00 -1.63066e-05  1.50870e-05      511.000
      7622.50 -1.40385e-05  1.34694e-05      511.000
      7623.00 -1.59382e-05  1.29857e-05      511.000
      7623.50 -1.87271e-05  1.48587e-05      511.000
      7624.00 -3.21915e-06  1.16346e-05      511.000
      7624.50  5.69196e-06  1.36663e-05      511.000
      7625.00  1.97880e-05  1.50111e-05      511.000
      7625.50  2.20052e-05  1.39903e-05      511.000
      7626.00  2.21972e-05  1.32526e-05      511.000
      7626.50  3.11890e-05  1.50961e-05      511.000
      7627.00  2.54366e-05  1.12271e-05      511.000
      7627.50  2.54479e-06  1.64168e-05      511.000
      7628.00  1.57516e-05  9.58427e-06      511.000
      7628.50  4.89909e-06  1.32378e-05      511.000
      7629.00  5.84280e-07  1.26898e-05      511.000
      7629.50  3.40447e-06  1.36370e-05      511.000
      7630.00  1.10065e-05  1.40236e-05      511.000
      7630.50  1.25696e-05  1.26721e-05      511.000
      7631.00  7.68923e-06  1.23565e-05      511.000
      7631.50  1.56113e-06  1.21337e-05      511.000
      7632.00  9.37239e-06  1.00111e-05      511.000
      7632.50  1.85248e-05  1.06032e-05      511.000
      7633.00  6.89936e-06  1.15142e-05      511.000
      7633.50  9.80356e-06  1.13283e-05      511.000
      7634.00  3.10440e-06  1.27484e-05      511.000
      7634.50  6.65318e-06  9.71738e-06      511.000
      7635.00  4.41455e-06  7.44874e-06      511.000
      7635.50  6.67351e-06  1.59188e-05      511.000
      7636.00  9.61776e-08  1.21829e-05      511.000
      7636.50 -5.55060e-06  1.18370e-05      511.000
      7637.00 -2.66416e-06  1.17847e-05      511.000
      7637.50  1.87404e-06  1.11553e-05      511.000
      7638.00  1.12480e-05  1.02179e-05      511.000
      7638.50  2.66222e-05  9.25150e-06      511.000
      7639.00  3.26007e-05  1.65403e-05      511.000
      7639.50  2.20219e-05  1.95352e-05      511.000
      7640.00  3.38906e-05  1.82700e-05      511.000
      7640.50  2.68533e-05  1.50347e-05      511.000
